title, genre, comment
"당신, 거기 있어줄래요","판타지,드라마",평론가들은 말만 번지르르하게 개소리나 하고;; 진짜 명작입니다
너의 이름은.,"애니메이션,드라마,멜로/애정/로맨스",최소 3탕각임. 신카이 감독 최고
"당신, 거기 있어줄래요","판타지,드라마",개인적으로 소설을 못봐서 재밌었어요 소설을 보게 만드는 작품
씽,"뮤지컬,애니메이션","아이도 저도 보는내내 눈을 떼지 못했어요~재미도있고, 감동도 있는 훌룡한 영화였어요^^"
라라랜드,"드라마,뮤지컬,멜로/애정/로맨스",재미있고기분을  좋게하는감동까지  더하는  힐링 영화
마스터,"액션,범죄",기대를 너무 했나요... 생각보다 스토리가 진부해서 그닥 재미는 못 느꼈습니다 그것이 아쉬웠지만 배우들 연기는 넘 좋았어요 제가 좋아하는 우빈이도 멋지고 ㅎㅎ
패신저스,"모험,SF",타인의 입장에서는 세드앤딩일지 몰라도그들에겐 해피엔딩
"당신, 거기 있어줄래요","판타지,드라마",원작과 비교해서도 그럭저럭 괜찮았습니다.
너의 이름은.,"애니메이션,드라마,멜로/애정/로맨스",대중성에 키를 잡았다해서 보기도 전에 실망했는데 나 혼자 생난리를 쳤던 것이었다. 보고 난 후의 만족감은 초속5cm에 지지 않는다고 생각한다.
너의 이름은.,"애니메이션,드라마,멜로/애정/로맨스",초등2 딸과 함께 조조 내용도 좋지만  그림으로  힐링
너의 이름은.,"애니메이션,드라마,멜로/애정/로맨스",키미노 나마에와 정말 명작입니다. 애니메이션이라고 해서 약간 유치하거나 어린 사람들이 본다고 생각할 수 있지만 보고 나면 생각이 달라질겁니다. 현재 너의 이름은 다섯번 봤지만 볼때마다 명작이라고 느낍니다.
늑대아이,"애니메이션,판타지,멜로/애정/로맨스,드라마,모험,가족",대단하오 늑대엄마...
너의 이름은.,"애니메이션,드라마,멜로/애정/로맨스",이유가 필요없다. 드냥 주고싶은 영화
너의 이름은.,"애니메이션,드라마,멜로/애정/로맨스",정말 잊지 못할 영화. 보고나면  너무 기분이 좋아진다
너의 이름은.,"애니메이션,드라마,멜로/애정/로맨스",재밌네요.... 시간나면 한번더 보고 싶어요 ㅎㅎ
판도라,"드라마,스릴러",지루할틈없이 재밌었음
눈의 여왕3: 눈과 불의 마법대결,"애니메이션,모험,가족,판타지",아이들과 함께 좋은 시간을 ^.^
라라랜드,"드라마,뮤지컬,멜로/애정/로맨스",정말 감동과 즐거움이 있는 영화
눈의 여왕3: 눈과 불의 마법대결,"애니메이션,모험,가족,판타지",애들보고싶어서 갔는데 생각보다 재미있네요
루돌프와 많이있어,애니메이션,지루하지않게 잘봤어요 7살아들 끝에서 울었답니다 감동적이다고 ㅋㅋ
라라랜드,"드라마,뮤지컬,멜로/애정/로맨스",시작과 함께 한참동안 상상의 나라속에 빠져있다가 현실로 건져지는 엔딩.마지막 시퀀스는 정말 진하게 여운이 남는다.
"당신, 거기 있어줄래요","판타지,드라마",오랜만에 느껴본 가슴 따뜻한 사랑이야기
너의 이름은.,"애니메이션,드라마,멜로/애정/로맨스",People fall in love in mysterious way
너의 이름은.,"애니메이션,드라마,멜로/애정/로맨스",또보러갈꺼 ㅜ 내용은 진부하지만 영항에서 눈을 뗄 수가 없음 랏도 ost도 최고
베테랑,"액션,드라마",이런 영화계에 베테랑들이 또 있을까
마스터,"액션,범죄",스토리가약간아쉬운 반전기대햇는데
씽,"뮤지컬,애니메이션",재밌어요완전짱짱짱짱
사랑하기 때문에,"코미디,멜로/애정/로맨스",와  마지막에 눈물 펑 터짐  ㅠㅠ
라라랜드,"드라마,뮤지컬,멜로/애정/로맨스",최고.. 말이 필요 없습니다
너의 이름은.,"애니메이션,드라마,멜로/애정/로맨스",다 보면 감동에 뭉클해지는 영화. 정말 노래가 너무 좋습니다!
너의 이름은.,"애니메이션,드라마,멜로/애정/로맨스",영화너무좋았어요 많이들보시길
너의 이름은.,"애니메이션,드라마,멜로/애정/로맨스",기대안했는데 너무재밌다..
싱 스트리트,"드라마,멜로/애정/로맨스",가슴을 뛰게 하는 영화.   지금!
마스터,"액션,범죄",연기는 좋고 스토리도 좋긴한데 조금 지루함감은 있음
판도라,"드라마,스릴러",오늘 보고왔는데 우리나라 미래일수도 있겠다라는 생각을했고 진짜 펑펑 울고옴
마스터,"액션,범죄",지금 대한민국에 꼭 필요한 영화현실이 됐슴 좋겠다
마스터,"액션,범죄",처음 평점다는건데 진짜 재밌게봤어요!! 2시간동안 행복했어요ㅠㅠ
루돌프와 많이있어,애니메이션,똑똑한 고양이들이네요~~^^감동적이었어요~~
패신저스,"모험,SF",남자주인공과 여자주인공 모두가 이해되는 영화였어요! 재밋었습니다~~
너의 이름은.,"애니메이션,드라마,멜로/애정/로맨스",중간에 노래가 나와서 흐름이 깨진게 유일한 흠. 나머지는 완벽함
마스터,"액션,범죄",굿이에요정말재미잇게봣네요
너의 이름은.,"애니메이션,드라마,멜로/애정/로맨스",너무 기대하고 있어서 걱정했는데 기대이상이라 놀랐다..
너의 이름은.,"애니메이션,드라마,멜로/애정/로맨스","만화를 찢고나온 영화, 감성을 감상하다"
너의 이름은.,"애니메이션,드라마,멜로/애정/로맨스",또보러갈거에요 이런애니는처음봐요
"당신, 거기 있어줄래요","판타지,드라마",네이버 영화에서 10000원 주고 다운받아 봄 기욤뮈소가 어마어마한 작가라는 걸 느끼게 해줌.
마이펫의 이중생활,"애니메이션,코미디,가족",모든 동물들이 사랑스럽고 예뻤다. 가족들과 함께 보는 것을 추천한다. 동물조차도 사람이 하는 행동에 마음을 열고 닫고 했다. 살아가면서 세상 속에서 우리가 해야할 최소한의 사랑은 동물사랑이 아닐까 생각했다.
너의 이름은.,"애니메이션,드라마,멜로/애정/로맨스",너의 이름은 명작입니다!
너의 이름은.,"애니메이션,드라마,멜로/애정/로맨스",스토리 8 /10영상미 9 /10사운드 7 /10OST 7 /10재미 9 /10추천합니다.
너의 이름은.,"애니메이션,드라마,멜로/애정/로맨스",나에게 깊은 감명을 준 영화였던것같다
"내 어깨 위 고양이, 밥",드라마,대사보다 그릉그릉이 많은 영화
눈의 여왕3: 눈과 불의 마법대결,"애니메이션,모험,가족,판타지",재미있게 봤어요.. 6살이된 아들도 재미있어 했습니다. 눈의여왕이 여자들만 보는거라고 생각하던 아들이 이번영화를 보고 편견이 사라졌네요^^
가려진 시간,"드라마,판타지",어린시절의 향수를 불러일으키고 어른과 아이 모두 좋아하고 신기해 할만한 설정이 참 좋앗으나 결론은 너무 슬프고 슬퍼서 슬펏습니다 좀 행복하게만들어주시면 더좋앗을텐데 ㅜㅜ
너의 이름은.,"애니메이션,드라마,멜로/애정/로맨스",연출 작화 음악 다 좋았습니다!! 다만 남주가 너무 여주가슴을 너무만져서....그게 별로였어서 8점 드려여..
인천상륙작전,"전쟁,드라마",감명깊게 잘 봤습니다 ㅎ
너의 이름은.,"애니메이션,드라마,멜로/애정/로맨스",진짜 보고 후회 안한다명작 중의 명작
언어의 정원,애니메이션,영화는 짧지만 여운은 길다.  그림에 베여있는 애절함과 배경 음악의 조화는 환상적이다. 영화 제목은 '언어의 정원' 보다는 '말의 정원'  '말'이 동음이의어로 오해될 수 있다면 '시의 정원'이 더 나을 것 같은
라라랜드,"드라마,뮤지컬,멜로/애정/로맨스","진짜 영화 너무 좋았어요. 인생영화 12월 마지막날에 봤는데 힐링하고 온 기분이였던, 보고나서 생각이 정리되는 느낌이였죠."
닥터 스트레인지,"액션,모험,판타지",역시 우리의 셜록은 실망시키지않는 영화엿습니당어벤져스에 마법사라니 마치해리포터 어른용보는기분이엿음
형,"코미디,드라마",극중 양아치 형으로 나오는 인간의 말끝마다 짖어대는 욕이 상당히 귀에 거슬렸으나 나름 볼만했던영화다. 억지로 감동을 자아내는 전형적인 감동로맨스인데 나쁘지 않았다. 영화에서는 왜 항상 암을통한 죽음이라는 소재를 쓰는것일까? 이 점은 너무 식상하
너의 이름은.,"애니메이션,드라마,멜로/애정/로맨스",이건 진짜 미쳤어요 내용도 그렇고 중간중간에 나오는 노래로 감정을 또 와 진짜 꼭보세요 그리고 한번만 보시지 마시고 두세번더보시면 좋을꺼 같아요 ㅎㅎ
"당신, 거기 있어줄래요","판타지,드라마",은은히좋았어십자십자
너의 이름은.,"애니메이션,드라마,멜로/애정/로맨스",정말 재밌습니다! 최근에 본 영화중 최고
판도라,"드라마,스릴러",펑펑울었어여ㅜㅜ재밌어용
"당신, 거기 있어줄래요","판타지,드라마",먼가애매하게ㅋㅋ 있을순없는이야기지만 재밌게봤어요ㅋ
럭키,코미디,재미있게 관람했습니다.
로그 원: 스타워즈 스토리,"액션,모험,판타지,SF",다시 스타워즈의 느낌이 돌아온듯~
마스터,"액션,범죄",강동원 너무 멋있어용 ㅜㅜㅜ
너의 이름은.,"애니메이션,드라마,멜로/애정/로맨스",정말 나무랄데가 없는 영화..아름다운 장면들이 많았습니다
마스터,"액션,범죄",잼잼왜열자를쓰래흑아아아
너의 이름은.,"애니메이션,드라마,멜로/애정/로맨스",확실히 한번만 보는게 좋음. 두번은 아니야
너의 이름은.,"애니메이션,드라마,멜로/애정/로맨스",이거보고 며칠간은 기분좋을듯..
너의 이름은.,"애니메이션,드라마,멜로/애정/로맨스",마코토의 작품이라 보게되었습니다만... 역시 명작이군요
너의 이름은.,"애니메이션,드라마,멜로/애정/로맨스",간결하고 재밌음 추천합니다
너의 이름은.,"애니메이션,드라마,멜로/애정/로맨스",좋아요.. 좋다구요... 매우 좋아요..!
"당신, 거기 있어줄래요","판타지,드라마",수아엄마의 행보가 안나와 아쉽긴했지만 좋은 내용이었다!! 누구나봐도 정말 감동받았을것이다.
너의 이름은.,"애니메이션,드라마,멜로/애정/로맨스",이것보다 후유증 남는 영화는 없는거 같다
라라랜드,"드라마,뮤지컬,멜로/애정/로맨스",너무나도 적절한 ost부터 아름다운 화면들까지...정말 멋있습니다 엔딩도 깔끔
너의 이름은.,"애니메이션,드라마,멜로/애정/로맨스",인생작 3번째 보러갑니다
로그 원: 스타워즈 스토리,"액션,모험,판타지,SF",제다이가없는데도 재미있네요~
너의 이름은.,"애니메이션,드라마,멜로/애정/로맨스",역대급 애니가 나왔다.
마스터,"액션,범죄",꿈잼핵잼슈와릿슛슈리샷샤리
루돌프와 많이있어,애니메이션,너무너무재미있었어요 ㅎㅎ
너의 이름은.,"애니메이션,드라마,멜로/애정/로맨스",너무 아름답고 재밌고 감동적인스토리!!!
너의 이름은.,"애니메이션,드라마,멜로/애정/로맨스",생각보다 재밌고 알찬 스토리였어요!
너의 이름은.,"애니메이션,드라마,멜로/애정/로맨스",애니매이션이 이렇게 재밌는줄 몰랐네요. 보는 동안 정말 행복했습니다.
마스터,"액션,범죄",짱입니다 재밋네용!!!
눈의 여왕3: 눈과 불의 마법대결,"애니메이션,모험,가족,판타지",아이들이 너무 재미있어했어요
로그 원: 스타워즈 스토리,"액션,모험,판타지,SF",다른 스타워즈 들보다 현실적인 스토리 전개라고 보여지며 특히 주인공들이 기존 7편인 깨어난포스보다 훨씬 매력 적입니다.  기존  전투신들이 광선검의 먼치킨 강함때문에 단조로웠는데 전투씬이던 여운이든 역대 최고 입니다.
너의 이름은.,"애니메이션,드라마,멜로/애정/로맨스",재미있다 한마디로 요약 가능
너의 이름은.,"애니메이션,드라마,멜로/애정/로맨스",대박영화임 정말로 영화관 가서 보세요
사랑하기 때문에,"코미디,멜로/애정/로맨스",사랑하기 때문에 결말이 더 궁금한 영화였습니다^^모든 배우님들 사랑합니다♡♡♡♡
너의 이름은.,"애니메이션,드라마,멜로/애정/로맨스",눈물은안나오는데보고나서마음이계속저릿저릿한? 그런영화
루돌프와 많이있어,애니메이션,좋네요 어른한테도 감동적인 영화 였어요~
너의 이름은.,"애니메이션,드라마,멜로/애정/로맨스",돈 아깝지는 않은 영화 추천!
너의 이름은.,"애니메이션,드라마,멜로/애정/로맨스","잔잔하게 잘 봤어요..역시..색감,풍경 너무 예쁩니다!!!"
너의 이름은.,"애니메이션,드라마,멜로/애정/로맨스",명성에 비해 갓명작 소리는 안나옴..떡밥 던진거도 없고 꼬인 내용도 없고 깔끔한 결말은 좋다
눈의 여왕3: 눈과 불의 마법대결,"애니메이션,모험,가족,판타지",형제 자매의 우애를 배울수 있는 좋은 시간 이었습니다
마스터,"액션,범죄",재밌게 봤어요!어머님도 재밌으셨다네요ㅋ
마스터,"액션,범죄",ㅇ엇나ㅛ뇨ㅐ낳ㄴ핰하캏낳캏캏
밀정,액션,재미있었닿ㅎ또보고싶다
